Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Barbados,BRB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15080,15320,15740,..
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.981,79.081,79.19,..
Barbados,BRB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,90,95,90,..
Barbados,BRB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,85,92,..
Barbados,BRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.19244730617792,4.36087077867709,..,..
Barbados,BRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,115.1391179,114.8914496,114.7377406,..
Barbados,BRB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1204.41601563,1203.78686523,..,..
Barbados,BRB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Barbados,BRB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Barbados,BRB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Barbados,BRB,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,8.7,..,..
Barbados,BRB,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Barbados,BRB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,0,0.4,0,..
Barbados,BRB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,13.4,..
Belarus,BLR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0,..
Belarus,BLR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17580,18650,19100,..
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.1292682926829,74.1756097560976,74.2268292682927,..
Belarus,BLR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,97,97,98,..
Belarus,BLR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,98,98,..
Belarus,BLR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.92108199982649,6.25402079970694,..,..
Belarus,BLR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,120.7921902,122.925228,123.0082886,123.8616142
Belarus,BLR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1095.04614258,1132.46948242,..,..
Belarus,BLR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Belarus,BLR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,94.53652766,94.56172932,94.58659114,94.61114668
Belarus,BLR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,74.58773863,74.3512062,74.12021631,73.89504618
Belarus,BLR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,26.6,..,..
Belarus,BLR,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.36,0.32,0.28,0.24
Belarus,BLR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,37,31,29,..
Belarus,BLR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,5,..
Belgium,BEL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.1,0.1,..,..
Belgium,BEL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,50900,53180,55370,..
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4926829268293,81.5951219512195,81.7463414634146,..
Belgium,BEL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,98,98,98,..
Belgium,BEL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,96,96,..
Belgium,BEL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.1554911149366,8.17971106113614,..,..
Belgium,BEL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,99.45303522,99.69668646,99.7421427,99.48320148
Belgium,BEL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,5289.40039063,5404.91601563,..,..
Belgium,BEL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Belgium,BEL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.81466773,99.8642388,99.91381172,99.91380843
Belgium,BEL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,86.1781663,87.05901486,87.93986502,88.82071008
Belgium,BEL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,25,..,..
Belgium,BEL,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Belgium,BEL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,9.2,9.1,8.9,..
Belgium,BEL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,4.6,..
Belize,BLZ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Belize,BLZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6620,6560,6560,..
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.365,74.496,74.623,..
Belize,BLZ,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,88,96,98,..
Belize,BLZ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,97,96,..
Belize,BLZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.72975849910186,1.77512784836231,..,..
Belize,BLZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,63.72026431,64.29904639,65.30473699,..
Belize,BLZ,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,482.94006348,506.31762695,..,..
Belize,BLZ,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Belize,BLZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Belize,BLZ,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Belize,BLZ,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..
Belize,BLZ,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.95,0.93,0.9,0.87
Belize,BLZ,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,36,30,27,..
Belize,BLZ,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,17.1,..
Benin,BEN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Benin,BEN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3010,3200,3390,..
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.174,61.47,61.771,..
Benin,BEN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,76,76,76,..
Benin,BEN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,70,71,71,..
Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.658601659819357,0.688722324311593,..,..
Benin,BEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,78.50459562,82.38429039,87.70201313,91.8972796
Benin,BEN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,82.49481201,83.21243286,..,..
Benin,BEN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Benin,BEN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Benin,BEN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Benin,BEN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,7.2,..,..
Benin,BEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.39,0.36,0.32,0.27
Benin,BEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,58,56,55,..
Benin,BEN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,1,..
Bermuda,BMU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Bermuda,BMU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,85190,86090,86450,..
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4419512195122,81.6517073170732,81.8665853658537,..
Bermuda,BMU,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..
Bermuda,BMU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..
Bermuda,BMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Bermuda,BMU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,103.0896604,..,..,..
Bermuda,BMU,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..
Bermuda,BMU,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Bermuda,BMU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Bermuda,BMU,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Bermuda,BMU,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..
Bermuda,BMU,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Bermuda,BMU,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,3.6,3.7,3.7,..
Bermuda,BMU,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,6.7,..
Bhutan,BTN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.5,..,..,..
Bhutan,BTN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10170,10580,11210,..
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.129,71.46,71.777,..
Bhutan,BTN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,98,97,97,..
Bhutan,BTN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,97,..
Bhutan,BTN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.78388680768761,1.82927799192997,..,..
Bhutan,BTN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,97.99614519,93.26155771,95.5637066,96.56937201
Bhutan,BTN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,314.59326172,322.09790039,..,..
Bhutan,BTN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Bhutan,BTN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,36.1630326,36.32677797,36.48847773,36.64769794
Bhutan,BTN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,63.47546086,64.04963687,64.63002626,65.2166584
Bhutan,BTN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..
Bhutan,BTN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.17,0.16,0.15,0.14
Bhutan,BTN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,145,149,165,..
Bhutan,BTN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,10.3,..
Bolivia,BOL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,6.5,4.9,3.2,..
Bolivia,BOL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8170,8650,8910,..
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.945,71.239,71.513,..
Bolivia,BOL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84,83,75,..
Bolivia,BOL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83,89,79,..
Bolivia,BOL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.98787565601013,2.00032766265544,..,..
Bolivia,BOL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,97.94841441,100.8164084,101.5263482,101.1250044
Bolivia,BOL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,485.4720459,496.09091187,..,..
Bolivia,BOL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Bolivia,BOL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Bolivia,BOL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,48.48564858,49.94654184,51.4255202,52.92221398
Bolivia,BOL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..
Bolivia,BOL,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.17,0.16,0.14,0.13
Bolivia,BOL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,111,108,106,..
Bolivia,BOL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,6.8,..
Bosnia and Herzegovina,BIH,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Bosnia and Herzegovina,BIH,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13700,14870,15810,..
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.128,77.262,77.401,..
Bosnia and Herzegovina,BIH,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,75,73,73,..
Bosnia and Herzegovina,BIH,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,69,68,68,..
Bosnia and Herzegovina,BIH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.75809942551679,6.78113160660171,..,..
Bosnia and Herzegovina,BIH,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,102.6423792,104.1256346,113.7691912,106.9755448
Bosnia and Herzegovina,BIH,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1226.75231934,1300.77648926,..,..
Bosnia and Herzegovina,BIH,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Bosnia and Herzegovina,BIH,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,88.84189492,88.85069593,88.8597832,88.86918054
Bosnia and Herzegovina,BIH,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,38.64421651,40.31840048,..,..
Bosnia and Herzegovina,BIH,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,38.3,..,..
Bosnia and Herzegovina,BIH,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Bosnia and Herzegovina,BIH,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,29,25,27,..
Bosnia and Herzegovina,BIH,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,9,..
Botswana,BWA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Botswana,BWA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15900,16530,17100,..
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.812,69.275,69.592,..
Botswana,BWA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,95,95,95,..
Botswana,BWA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,97,..
Botswana,BWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.56903798327132,3.64230521985371,..,..
Botswana,BWA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,146.9601556,150.0055899,162.6411807,162.3990114
Botswana,BWA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1091.04699707,1088.72900391,..,..
Botswana,BWA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Botswana,BWA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Botswana,BWA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Botswana,BWA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,23.7,..,..
Botswana,BWA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,8.98,8.61,7.94,7.51
Botswana,BWA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,300,275,253,..
Botswana,BWA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,5.8,..
Brazil,BRA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.4,4.4,4.6,..
Brazil,BRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14250,14360,14680,..
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.456,75.672,75.881,..
Brazil,BRA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,89,87,73,..
Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91,92,91,..
Brazil,BRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.16442150357383,2.04187419904738,..,..
Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,106.4644877,99.9717023,95.71649455,96.83635
Brazil,BRA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1482.5333252,1530.82226563,..,..
Brazil,BRA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Brazil,BRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,83.52582053,84.2947419,85.06008273,85.76566655
Brazil,BRA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,45.85641823,46.84473257,47.8493132,48.706315
Brazil,BRA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,16.5,..,..
Brazil,BRA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Brazil,BRA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,44,46,46,..
Brazil,BRA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,10.4,..
British Virgin Islands,VGB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
British Virgin Islands,VGB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
British Virgin Islands,VGB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..
British Virgin Islands,VGB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..
British Virgin Islands,VGB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
British Virgin Islands,VGB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,148.9096257,134.0648279,131.6483516,116.3143793
British Virgin Islands,VGB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..
British Virgin Islands,VGB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
British Virgin Islands,VGB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
British Virgin Islands,VGB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
British Virgin Islands,VGB,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..
British Virgin Islands,VGB,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
British Virgin Islands,VGB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,1.9,3.9,3.9,..
British Virgin Islands,VGB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,14.2,..
Brunei Darussalam,BRN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Brunei Darussalam,BRN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,64620,62220,66460,..
